loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
132,250,1768.142924,108.7215399,4530,40718.74662,4530,68.233042,596.4289042,2689850.84,0.83836795,42.94492194,498,23,60,466,17,479,594,4368,2,FALSE
163,314,2314.849369,123.1022483,4086,35371.68414,4086,80.44098133,438.7152863,2795935.83,0.457050798,44.21352051,402,15,71,311,17,416,401,3229,2,TRUE
4961,9736,119535.4552,2717.918006,319619,3471679.185,319619,1413.05125,2457.305194,4408623030,0.540587892,75693.60413,21328,173,2977,16175,17,1837,13174,319380,141,TRUE
55,129,751.5767628,65.18805932,942,6487.628632,942,32.52246032,199.9932815,230125.48,0.946791512,3.17190188,175,9,39,149,17,205,127,683,2,TRUE
787,1348,12977.67654,395.9386097,21847,198202.2973,21847,322.8011118,613.8595005,61509361.32,0.003833522,987.3992458,1814,5,314,1765,17,612,2009,19810,48,FALSE
45,70,389.9215698,46.69672252,4890,40591.48665,4890,124.4725751,325.9236426,4595385.04,0.958162214,78.11730163,441,35,35,338,17,326,562,4265,7,FALSE
225,358,2805.147448,194.8396849,10167,96451.85036,10167,109.5093375,880.8339912,12631726.51,0.528038754,163.07223,1386,109,297,952,17,646,1270,10452,16,TRUE
71,91,565.776735,66.37897808,2258,18054.42537,2258,68.82065037,262.2578315,1316305.55,0.853354469,19.32359325,399,2,45,317,17,220,321,2049,8,TRUE
393,730,6300.039802,319.3966101,19081,180318.1112,19081,213.6370748,844.5257825,33892542.26,0.357153522,594.054479,1255,57,135,1077,17,677,1801,16228,15,FALSE
510,898,8085.92374,277.4906896,25283,249406.0473,25283,216.1182735,1153.730017,53149848.65,0.518312978,832.0840734,1605,100,200,1773,17,955,2131,23605,87,TRUE
296,673,5533.171568,27.34173064,29072,272812.4786,29072,364.9171905,747.5569045,117830796.1,0.014507745,1536.653443,1356,66,149,1041,17,610,978,23981,61,TRUE
49,64,364.9561399,23.12127161,3513,29520.46044,3513,77.18867985,382.0336245,2505448.24,0.676574151,35.12746118,479,63,28,497,17,280,544,3210,1,TRUE
761,1955,18722.34817,282.3498639,66723,665053.0271,66723,558.0424959,1191.283233,375528815.4,0.03461958,5729.089773,2418,120,394,2158,17,1021,2062,62624,111,TRUE
105,167,1127.993247,64.66107538,2199,18528.54986,2199,41.82253051,447.2160301,783408.34,0.95478169,11.79396924,306,29,50,266,17,294,582,1405,1,TRUE
966,1788,17739.50821,505.3401452,29145,289827.1244,29145,235.8627113,1230.184111,80611123.31,0.643290345,1053.714193,2502,58,460,2008,17,1017,2396,28066,32,TRUE
161,346,2543.828157,151.9737751,5311,47926.56596,5311,76.02067163,631.7596896,3316729.79,0.86614929,56.31949513,587,52,81,413,17,469,931,3737,3,FALSE
163,326,2403.034106,113.0423654,8046,75022.65552,8046,95.63741857,782.749877,7318323.34,0.016602607,110.9831837,860,92,75,788,17,578,1081,6968,12,TRUE
85,141,910.1335129,50.94170189,3261,27576.19207,3261,70.9924509,389.9945555,2086752.9,0.197158423,30.31984231,577,43,51,465,17,330,457,2935,9,TRUE
54,67,391.3323501,64.30341697,1490,11779.24037,1490,50.29830665,233.4253478,573561.35,0.127622512,9.05913569,259,22,49,207,17,252,170,1434,0,TRUE
1171,1852,18888.60249,620.2434419,33180,323063.4323,33180,310.1251346,1041.265194,98833622.71,0.683828807,1547.129757,2838,46,510,2681,17,834,2995,27813,38,TRUE
965,1563,15506.09835,562.4628575,45943,454318.6622,45943,396.2992995,1146.632697,185586219.2,0.192439451,2778.583145,2556,118,461,2567,17,944,2279,44527,25,TRUE
166,265,1961.760489,135.2760712,5123,45691.35425,5123,79.27914171,578.6053037,3775546.22,0.107484884,55.94095901,517,50,81,469,17,442,859,4221,4,TRUE
153,337,2452.997091,37.93233123,4951,40507.06173,4951,145.1167838,278.7690373,5669493.54,0.191019596,90.73735319,367,16,45,301,17,290,277,5295,50,FALSE
50,87,496.6593447,50.91188686,1848,14293.63043,1848,67.49218875,212.2001132,992432.43,0.144131595,14.99368907,281,18,62,200,17,175,344,1832,0,FALSE
43,74,406.9698566,42.65788643,1306,10372.78089,1306,40.94866774,253.2954178,369483.5,0.648286926,6.915629381,235,34,68,179,17,195,217,1151,0,FALSE
234,356,2809.720205,140.1397796,9117,84685.19439,9117,114.6165051,740.8499889,8405498.93,0.046255797,149.1958804,704,77,97,507,17,616,1049,7931,19,TRUE
107,212,1435.932468,99.09760068,3419,29755.68303,3419,57.84794034,514.8097391,1578278.53,0.498847406,26.72059463,336,47,51,287,17,414,584,2596,1,TRUE
239,419,3318.364059,126.2702708,9736,91443.52912,9736,111.9110502,817.3686742,10643722.98,0.63547128,157.7697487,863,63,134,807,17,774,1094,10380,20,FALSE
164,14708,108222.2324,3624.946682,804004,9843585.638,804004,1352.015989,7279.157968,13162273009,0.631287913,205421.6698,781,155,122,691,17,4920,30374,842278,2287,TRUE
65,100,608.2591491,1.569836151,1894,14579.28601,1894,76.62263676,190.6837062,1237501.02,0.583490936,17.22660731,213,4,32,177,17,218,162,1798,7,TRUE
181,346,2602.446523,144.7321113,5182,47236.46797,5182,68.96616399,687.8825739,3453292.53,0.463740756,50.07801531,577,67,82,542,17,478,744,4072,8,TRUE
6958,21037,268538.6456,89.40484344,1087293,13752727.63,1087293,1387.467644,9911.273347,19109544820,0.392052398,294493.4201,26973,350,2086,22964,17,6329,45114,1005116,2146,TRUE
9795,23648,313534.4164,61.86489173,1137171,14643032.52,1137171,1238.029952,11827.58521,21354909167,0.024422957,279766.019,35787,129,3929,34004,17,7597,45155,1197815,1951,FALSE
212,397,3075.712341,199.8829448,6435,60503.96157,6435,70.46647106,862.182946,3842993.36,0.320347467,65.57514419,773,69,129,559,17,677,843,5609,7,FALSE
82,147,940.9176967,42.99153859,1889,14189.99809,1889,87.7820751,161.8128084,1211895.24,0.514842243,19.0771418,239,11,15,193,17,135,189,1718,13,FALSE
491,1112,9949.751666,197.0428808,39433,398722.7531,39433,290.9580517,1370.637461,113701726.9,0.126882052,1789.864174,2013,291,317,1914,17,1097,2209,34872,83,TRUE
198,365,2792.344523,161.4980292,6403,56413.98097,6403,111.4202857,507.6398877,5436220.89,0.091040753,96.96581931,551,25,104,506,17,475,658,5714,2,TRUE
880,2586,25304.37758,616.9063153,153274,1650504.213,153274,725.1005216,2276.07813,1072262910,0.403068581,18472.09188,3650,105,612,3509,17,1915,5477,150076,422,TRUE
170,283,2104.267026,118.5528792,6351,57114.09652,6351,94.19528396,606.2421627,5374986,0.186216011,83.19003492,458,56,63,425,17,469,998,5931,6,FALSE
3032,14653,169488.9559,2855.089466,557736,6583813.891,557736,1258.854584,5229.156959,8724739608,0.332305436,127917.6789,7302,250,1181,7176,17,3824,33232,516620,3075,TRUE
34,67,345.9474732,35.39789387,1502,12023.70885,1502,44.34494517,270.698227,542194.99,0.19071957,8.216795586,235,30,45,192,17,205,258,1435,0,FALSE
352,1390,11767.06938,431.6445681,25369,243606.3711,25369,275.808318,883.3114833,65148314.28,0.845847912,1037.02507,1423,59,173,1166,17,788,767,28097,4,FALSE
120,212,1471.167697,122.5191469,4119,36630.5155,4119,64.38769368,569.8024016,2525611.91,0.150296697,36.32169367,370,33,62,323,17,512,718,3562,2,FALSE
539,1140,10353.59541,447.5589936,26006,265358.4955,26006,175.3888237,1512.158834,48717697.07,0.584917798,718.6180126,2095,117,303,1844,17,1167,1983,24550,19,TRUE
256,572,4584,199.8695349,21397,203268.3545,21397,243.819828,834.5553031,43663987.66,0.361477923,763.6791506,1257,46,177,1004,17,677,1223,20163,8,TRUE
73913,207207,3351286.982,926.3443855,9688147,126677177.2,9688147,9208.461697,13755.92807,1.27E+12,0.848678147,18002256.07,243370,5493,30021,227597,17,7195,330472,9265327,21073,TRUE
3361,6154,72103.82356,79.68329992,243375,2634147.851,243375,1106.306185,2381.065673,3017110334,0.630436969,44970.19713,10646,288,1949,8278,17,2145,9097,208589,1101,TRUE
730,1239,11794.57329,310.7800541,28604,283300.651,28604,244.9301192,1156.447372,76367743.06,0.005959208,1071.091541,2600,51,382,1881,17,902,1638,29118,6,TRUE
1014,2218,22158.58326,313.0712951,72761,754194.5855,72761,429.8813879,1754.382124,311092638.9,0.470190406,5002.897672,3667,306,586,3201,17,1317,6731,61110,198,TRUE
85,181,1166.50915,78.98853827,2444,20971.18407,2444,42.75285548,488.8391809,869290.33,0.407265328,14.06267486,270,26,39,215,17,419,624,1938,1,FALSE
239,448,3547.489197,251.8291687,22572,209188.625,22572,305.4383251,685.509557,58350318.82,0.726337932,985.0184246,1947,81,368,1752,17,668,1068,22253,5,TRUE
12854,31449,429290.2909,3124.245024,1848389,23734389.14,1848389,2062.753,11506.23567,45754555172,0.774154908,755517.3612,51483,364,4849,41943,17,7366,61738,1985117,4945,TRUE
161,294,2162.620479,40.64842969,7423,67908.87157,7423,103.710972,653.9331751,7329973.8,0.294859252,108.8165598,864,106,139,717,17,522,772,6216,10,TRUE
426,757,6620.909892,390.2827033,18397,176992.7809,18397,189.5552547,933.7962598,30179487.27,0.10620093,517.7145137,1222,34,203,930,17,819,1337,15824,7,TRUE
671,1551,14573.54222,761.4880927,26461,239701.7214,26461,367.1524047,652.3349917,77380414.07,0.917027378,1358.91262,2311,150,429,2123,17,481,4338,26614,6,TRUE
178,307,2302.525897,151.5528093,4902,44538.91902,4902,64.63537905,687.4108309,2643093.86,0.97310331,44.76970709,477,70,88,403,17,508,986,4111,2,FALSE
9010,23231,305206.0182,70.94478649,4153237,56499579.31,4153237,2798.705647,20187.21451,1.31E+11,0.107962278,2440262.483,35771,140,2689,31199,17,12558,57754,4335665,1613,FALSE
173,303,2260.126981,179.0369968,6472,58798.11598,6472,90.41197826,650.7099186,5813475.77,0.202548042,82.06027686,550,34,106,528,17,545,1012,4741,1,TRUE
181,262,1972.459468,145.6147476,5837,52823.90528,5837,82.2287776,640.3602731,5028264.56,0.143288262,66.93760394,484,53,102,415,17,451,812,4719,2,TRUE
54,106,615.7729627,42.71363727,1985,15548.35088,1985,71.64809561,216.3313034,1082329.88,0.925218897,17.1181042,252,4,41,222,17,179,183,2066,8,FALSE
5814,13825,172898.4901,5.529233747,717749,8939626.8,717749,1044.826852,8556.856156,8585232107,0.862208332,144130.7476,23921,164,1847,23334,17,5599,31542,716871,1197,TRUE
19,52,225.1401582,29.75460928,1039,7697.09797,1039,50.84425503,151.2866916,397734.97,0.293410347,6.065345781,135,14,24,106,17,156,147,929,1,TRUE
152,264,1920.700791,156.8181234,4832,42369.45136,4832,81.65989217,518.5932162,3655105.43,0.8753859,53.5834991,562,52,113,461,17,433,771,4154,2,TRUE
796,1502,14483.8468,818.9165274,45676,456769.9616,45676,361.6537152,1263.13794,158257873.4,0.707714285,2549.243101,2885,103,585,2534,17,919,3146,46288,24,FALSE
82,162,1036.280977,105.3464313,5985,54253.42559,5985,87.416524,619.6670018,4924867.16,0.369533928,73.45124142,757,67,145,563,17,503,678,5015,5,TRUE
262,17332,139243.3209,15916.3927,835242,9898099.939,835242,1855.915379,5333.133029,16336059771,0.660761285,283499.3661,791,59,168,743,17,3843,33482,844704,2963,TRUE
242,458,3634.758226,160.2928834,8735,79303.94069,8735,117.0605272,678.1623679,10546961.36,0.73845541,143.3878055,892,38,111,650,17,575,1478,8288,1,TRUE
678,1280,12047.98621,438.8067825,61726,644227.0213,61726,362.768616,1775.334761,269430596.2,0.062857779,3607.726499,4110,413,796,3551,17,1211,3320,66129,33,TRUE
72,124,771.2406252,55.18405437,1595,13055.17015,1595,43.54894545,299.9817615,514012,0.551254583,8.949558164,251,13,48,158,17,304,201,1477,1,TRUE
76,99,624.7927513,63.60953448,1793,14060.04135,1793,66.01008308,213.3331036,967790.96,0.609029516,14.20030558,237,4,35,213,17,214,179,1846,1,TRUE
22,44,200.6744228,29.78676544,2344,18733.26887,2344,78.12406102,240.2114092,1505884.23,0.353568659,22.67625119,210,13,46,164,17,233,149,2113,0,TRUE
373,655,5604.228874,77.38523219,16183,146161.3092,16183,262.0103913,558.274029,32753465.06,0.224619292,590.7030219,1157,23,155,953,17,515,688,15936,40,TRUE
79,149,945.5671122,52.39998234,4543,37585.3486,4543,125.3335608,299.9719454,4921527.88,0.65905011,72.59070152,323,8,57,251,17,292,234,4196,29,FALSE
19454,58740,836928.7981,1658.601237,3886694,53611147.78,3886694,2248.594808,23839.63385,1.12E+11,0.430988266,1860514.058,75580,480,9403,78551,17,13778,131412,4123575,9504,TRUE
35723,82825,1252707.272,17471.26206,5647810,78414079.49,5647810,3072.831918,25519.18854,2.63E+11,0.311923048,3718324.019,138539,6563,16840,93134,17,15671,177389,5665136,12138,TRUE
502,936,8406.33631,284.4635255,20252,174174.0085,20252,446.7055198,390.139458,65411653.06,0.672079706,1200.161548,1034,20,130,974,17,367,725,21764,56,TRUE
619,1197,11110.00713,368.8723774,21321,203631.1952,21321,228.9688219,889.2970986,42927318.93,0.731597714,719.3066107,1912,72,270,1499,17,708,1392,22586,28,TRUE
1072,5621,56591.55343,3650.27057,274870,3148465.765,274870,804.5129655,3912.772306,2448477947,0.417078358,39096.18782,3287,135,471,3399,17,2979,11313,264448,982,TRUE
106,253,1708.891795,104.5675051,3991,35244.32416,3991,63.85651161,553.4675467,2136998.09,0.58165955,34.63523856,385,45,76,395,17,438,776,2922,1,FALSE
143,268,1926.00539,101.0866617,9079,82672.42879,9079,127.8520882,646.5174631,11137523.73,0.800025971,163.4179252,1035,138,135,871,17,576,1028,7527,9,TRUE
1961,4433,48496.31552,1126.708416,139339,1513912.637,139339,612.6325891,2471.112584,892913775.2,0.209203749,14311.23565,6620,265,814,6037,17,1872,5876,129778,100,TRUE
22,56,254.1876023,32.61311964,2620,18903.46852,2620,147.5251626,127.988568,2728244.08,0.891294249,42.9000361,128,5,12,93,17,143,315,2204,6,FALSE
226,397,3112.431227,190.25361,9174,83401.70922,9174,134.4204717,620.2517698,10398247.47,0.538178833,172.7696407,727,43,128,716,17,485,856,9943,15,FALSE
110,17325,117493.8384,16170.21511,933745,11595858.18,933745,1396.614064,8302.234237,15334354052,0.851211916,249945.4659,336,36,68,262,17,6379,36481,809434,2488,TRUE
217,403,3135.666698,175.6089068,6524,60410.43805,6524,79.43391635,762.2408437,4830797.9,0.474794017,73.89257149,592,86,125,570,17,675,886,5208,3,FALSE
194,298,2272.37394,121.4757271,6905,61605.11727,6905,118.3899838,520.9491407,8395334.75,0.719193121,112.1329297,535,31,93,418,17,564,365,5352,7,FALSE
34,83,427.3468787,19.89000661,1707,13179.89813,1707,58.0979023,227.7913443,752849.78,0.800655445,11.5954059,190,29,39,146,17,214,378,1525,0,TRUE
13,20,77.70923408,18.14181662,332,2193.433057,332,23.62089991,92.68189283,53065.61,0.98626371,0.658415665,69,15,12,64,17,86,91,235,0,TRUE
1778,3231,34892.80002,804.5499312,143816,1456587.889,143816,1068.75071,1363.213439,1516124459,0.818753394,24021.97788,6261,46,809,4236,17,1095,4987,132551,67,TRUE
106,204,1379.223693,105.9186283,3643,31471.76545,3643,65.29163873,482.0756244,2129070.53,0.141981682,31.72825849,390,44,80,347,17,394,711,3030,1,TRUE
131,256,1807.589711,128.7195624,3703,32428.27267,3703,63.3310005,512.7470506,2067532.69,0.559110843,31.48087088,333,25,65,313,17,442,618,3151,1,FALSE
305,87491,722042.204,33706.04072,4612206,65448914.36,4612206,2022.588247,32358.0301,1.36E+11,0.243895221,2042895.41,940,169,160,1057,17,21332,165933,4928759,13517,TRUE
1663,6644,71098.65895,1610.070911,389879,4476141.913,389879,1107.856614,4039.823626,4716946559,0.080889307,76534.1245,6308,51,1335,6194,17,2658,21743,374342,1475,TRUE
45358,120319,1861238.431,17073.82031,9836816,143051196.2,9836816,3404.756985,42016.69707,5.04E+11,0.279752437,7515966.574,216352,4380,19295,251038,17,26702,311296,9578871,15928,TRUE
382,678,5824.074174,326.5447769,11603,106212.412,11603,159.888474,664.7475942,18435733.21,0.910947272,261.9534993,1179,48,220,870,17,537,1255,9479,1,TRUE
148,235,1701.430994,28.32837765,6194,51665.53122,6194,161.8995118,319.1828908,8132685.65,0.969358906,128.85162,451,17,88,423,17,304,353,5247,27,FALSE
237,528,4173.145179,249.9249764,11918,108502.2366,11918,168.2522876,645.5334162,17864572.18,0.663449536,281.4278005,884,73,135,756,17,585,1384,10683,2,TRUE
94,202,1330.581537,84.37260463,3060,26324.34516,3060,54.8884277,481.8661223,1310203.81,0.240468642,22.08501672,298,47,59,235,17,360,648,2720,1,TRUE
1013,8321,83090.33041,3008.720553,394098,4552137.505,394098,1048.461047,4341.445582,4942001311,0.076996754,73655.73319,3685,26,588,2921,17,3060,30135,387769,2034,TRUE
69,118,726.9144104,42.38967032,3483,29064.20187,3483,78.37585034,370.7387505,2586654.93,0.98968309,35.25945828,634,65,74,500,17,276,587,3164,1,TRUE
27,45,218.7248251,28.30386991,1498,11362.24167,1498,63.73025657,178.356051,708236.89,0.169132582,11.28137558,326,17,54,284,17,147,177,1319,0,TRUE
109,178,1211.504994,113.6194125,8314,71821.83942,8314,176.0636143,407.9323077,11443453.38,0.300990683,195.141814,651,14,165,553,17,379,368,7415,13,FALSE
3133,5404,62770.04354,741.979208,318206,3635249.639,318206,938.5035606,3874.577481,3305221116,0.208324521,52636.06279,10643,468,1211,8908,17,2464,14698,325245,348,TRUE
98,172,1144.344803,14.79377776,4096,34616.17496,4096,94.16278299,367.5856117,3510191.32,0.955614337,50.33365183,308,30,27,263,17,368,374,3500,8,FALSE
119,201,1392.753188,109.1806115,3607,32103.37343,3607,54.89176983,583.3096608,1749122.44,0.490893224,27.08939357,361,29,53,314,17,496,576,2874,3,FALSE
100,22976,152655.8837,18190.76259,1013172,12796414.67,1013172,1277.783892,10014.51008,17017327661,0.958044579,252331.3545,331,32,56,308,17,6129,57926,1050136,5104,TRUE
95,136,900.0702183,46.08644098,4299,36592.1825,4299,93.09120784,392.8205937,3694069.27,0.119173669,52.49695934,510,23,95,390,17,365,436,3997,17,TRUE
155,288,2102.799953,131.788587,10796,95905.92322,10796,194.0587909,493.8531622,18220055.71,0.776151428,287.3072877,860,36,96,644,17,451,417,10270,9,TRUE
2063,4792,52773.46121,1094.627373,220899,2506322.274,220899,660.6850013,3793.858064,1570255771,0.486408552,25551.92478,10394,1179,1710,9473,17,2363,18700,226878,450,TRUE
114,233,1598.896263,76.39793057,8367,75040.91041,8367,136.6472637,549.858602,9979449.23,0.401214236,158.0501489,1261,63,262,794,17,548,510,8179,18,TRUE
28,49,240.3677461,28.95269933,1360,9884.608326,1360,74.31140083,133.2686793,719258.24,0.683940374,11.32322435,148,3,39,128,17,130,175,1037,2,FALSE
102,181,1214.381412,55.96275595,3428,29753.24442,3428,58.6933733,508.3759728,1582685,0.05083942,26.66278639,371,12,52,304,17,377,829,2774,15,TRUE
513,1088,9804.065552,369.3617697,46389,447452.5014,46389,467.7399723,956.9625086,185836894.4,0.153051358,3228.238435,3186,237,374,3215,17,826,3690,37561,42,TRUE
351,546,4625.06399,323.1621996,10091,90694.1388,10091,158.1996436,572.7616142,13744861.57,0.088585613,221.9077576,1269,40,229,991,17,537,917,8428,26,TRUE
139,257,1836.686797,109.0130194,4169,37724.2367,4169,57.27182548,656.4756706,2001788.99,0.679027992,33.80939243,478,34,51,364,17,507,689,3871,4,FALSE
8,13,42,11.11674956,132,821.9389495,132,18.53687271,44.61851967,16523.41,0.098089902,0.281187272,42,0,3,37,17,49,32,113,0,TRUE
123,23219,161205.1868,22835.20232,1318785,16681958.07,1318785,1696.175706,9834.293876,31447748469,0.268507017,436695.1561,501,37,83,446,17,5987,36698,1479384,3322,TRUE
107,209,1415.708067,93.81658637,3519,30828.77147,3519,57.51584463,537.2120101,1751176.37,0.318916125,27.45356801,371,54,69,276,17,373,690,2689,1,TRUE
547,25887,235461.6381,21419.58865,1431337,18537665.8,1431337,1482.175872,12506.72257,27341283993,0.36782363,424028.1166,2062,62,340,1788,17,8491,44270,1521413,3368,TRUE
115,192,1321.17958,52.82287274,4562,36854.66945,4562,141.6323736,260.3419694,4440598.63,0.0164123,80.70957702,621,2,94,487,17,240,309,3882,11,FALSE
1699,3090,33167.88319,936.7978363,127637,1408722.673,127637,498.3813897,2825.682788,779723817.3,0.4343897,10837.71714,6269,122,873,6292,17,2070,5112,136160,39,TRUE
83,102,656.6290614,66.37792791,3727,30189.55004,3727,108.4764894,277.7958088,3446168.03,0.105392396,50.39308218,358,20,49,288,17,252,426,3025,4,FALSE
